City mpg,Classification,Driveline,Engine Type,Fuel Type,Height,Highway mpg,Horsepower,Hybrid,ID,Length,Make,Model Year,Number of Forward Gears,Torque,Transmission,Width,Year
18,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,332,False,2011 Nissan 370Z Touring Roadster AT,150,Nissan,2011 Nissan 370Z Roadster,7,270,7 Speed Automatic Select Shift,57,2011
18,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,332,False,2010 Nissan 370Z Touring Roadster,150,Nissan,2010 Nissan 370Z Roadster,6,270,6 Speed Manual,57,2010
18,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,332,False,2010 Nissan 370Z Roadster,150,Nissan,2010 Nissan 370Z Roadster,6,270,6 Speed Manual,57,2010
18,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,332,False,2010 Nissan 370Z Roadster AT,150,Nissan,2010 Nissan 370Z Roadster,7,270,7 Speed Automatic Select Shift,57,2010
18,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,332,False,2010 Nissan 370Z Touring Roadster AT,150,Nissan,2010 Nissan 370Z Roadster,7,270,7 Speed Automatic Select Shift,57,2010
21,Manual transmission,Front-wheel drive,Audi 2.0L 4 cylinder 200 hp 207 ft-lbs Turbo,Gasoline,143,30,200,False,2011 Audi A3 2.0 T,196,Audi,2011 Audi A3,6,207,6 Speed Manual,203,2011
18,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,332,False,2011 Nissan 370Z Coupe,150,Nissan,2011 Nissan 370Z Coupe,6,270,6 Speed Manual,52,2011
18,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,332,False,2011 Nissan 370Z Touring Coupe,150,Nissan,2011 Nissan 370Z Coupe,6,270,6 Speed Manual,52,2011
19,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,332,False,2011 Nissan 370Z Touring Coupe AT,150,Nissan,2011 Nissan 370Z Coupe,7,270,7 Speed Automatic Select Shift,52,2011
18,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,332,False,2011 Nissan 370Z Touring Coupe,150,Nissan,2011 Nissan 370Z Coupe,6,270,6 Speed Manual,52,2011
21,Manual transmission,Front-wheel drive,Audi 2.0L 4 cylinder 200 hp 207 ft-lbs Turbo,Gasoline,143,30,200,False,2010 Audi A3 2.0 T,196,Audi,2010 Audi A3,6,207,6 Speed Manual,203,2010
19,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,332,False,2010 Nissan 370Z Touring Coupe AT,150,Nissan,2010 Nissan 370Z Coupe,7,270,7 Speed Automatic Select Shift,52,2010
18,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,332,False,2010 Nissan 370Z Coupe,150,Nissan,2010 Nissan 370Z Coupe,6,270,6 Speed Manual,52,2010
18,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,332,False,2010 Nissan 370Z Touring Coupe,150,Nissan,2010 Nissan 370Z Coupe,6,270,6 Speed Manual,52,2010
19,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,332,False,2010 Nissan 370Z Coupe AT,150,Nissan,2010 Nissan 370Z Coupe,7,270,7 Speed Automatic Select Shift,52,2010
21,Manual transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,147,31,211,False,2012 Audi A4 Sedan 2.0 T Quattro,95,Audi,2012 Audi A4 Sedan,6,258,6 Speed Manual,248,2012
21,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,147,29,211,False,2012 Audi A4 Sedan 2.0 T Quattro AT,95,Audi,2012 Audi A4 Sedan,8,258,8 Speed Automatic Select Shift,248,2012
21,Manual transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,147,31,211,False,2011 Audi A4 Sedan 2.0 T Quattro,95,Audi,2011 Audi A4 Sedan,6,258,6 Speed Manual,214,2011
21,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,147,29,211,False,2011 Audi A4 Sedan 2.0 T Quattro AT,95,Audi,2011 Audi A4 Sedan,8,258,8 Speed Automatic Select Shift,214,2011
29,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,38,120,False,2012 Ford Fiesta S Sedan,57,Ford,2012 Ford Fiesta Sedan,5,112,5 Speed Manual,186,2012
29,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,38,120,False,2012 Ford Fiesta SE Sedan,57,Ford,2012 Ford Fiesta Sedan,5,112,5 Speed Manual,186,2012
29,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,38,120,False,2012 Ford Fiesta SEL Sedan,57,Ford,2012 Ford Fiesta Sedan,5,112,5 Speed Manual,186,2012
38,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,37,120,False,2011 Ford Fiesta Sedan S,57,Ford,2011 Ford Fiesta Sedan,5,112,5 Speed Manual,160,2011
28,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,37,120,False,2011 Ford Fiesta Sedan SE,57,Ford,2011 Ford Fiesta Sedan,5,112,5 Speed Manual,160,2011
28,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,37,120,False,2011 Ford Fiesta Sedan SEL,57,Ford,2011 Ford Fiesta Sedan,5,112,5 Speed Manual,160,2011
21,Automatic transmission,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,Gasoline,167,30,227,False,2011 Volvo C30 R-Design AT,168,Volvo,2011 Volvo C30,5,236,5 Speed Automatic,247,2011
21,Manual transmission,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,Gasoline,167,29,227,False,2011 Volvo C30 R-Design,168,Volvo,2011 Volvo C30,6,236,6 Speed Manual,247,2011
21,Automatic transmission,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,Gasoline,167,30,227,False,2010 Volvo C30 R-Design AT,155,Volvo,2010 Volvo C30,5,236,5 Speed Automatic,247,2010
21,Manual transmission,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,Gasoline,167,29,227,False,2010 Volvo C30 R-Design,155,Volvo,2010 Volvo C30,6,236,6 Speed Manual,247,2010
21,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,147,27,211,False,2010 Audi A4 Sedan 2.0 T Quattro AT,95,Audi,2010 Audi A4 Sedan,6,258,6 Speed Automatic Select Shift,34,2010
22,Manual transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,147,30,211,False,2010 Audi A4 Sedan 2.0 T Quattro,95,Audi,2010 Audi A4 Sedan,6,258,6 Speed Manual,34,2010
21,Automatic transmission,Front-wheel drive,Volvo 2.4L 5 Cylinder 168 hp 166 ft-lbs,Gasoline,172,29,168,False,2010 Volvo S40 2.4i AT,123,Volvo,2010 Volvo S40,5,170,5 Speed Automatic,234,2010
20,Automatic transmission,All-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,Gasoline,190,27,227,False,2010 Volvo S40 R-Design AT AWD,123,Volvo,2010 Volvo S40,5,236,5 Speed Automatic,234,2010
21,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,156,29,211,False,2012 Audi A4 Avant 2.0 T,95,Audi,2012 Audi A4 Avant,8,258,8 Speed Automatic Select Shift,248,2012
21,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,156,29,211,False,2011 Audi A4 Avant 2.0 T,95,Audi,2011 Audi A4 Avant,8,258,8 Speed Automatic Select Shift,214,2011
23,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,155,30,211,False,2010 Audi A4 Avant 2.0 T,95,Audi,2010 Audi A4 Avant,6,258,6 Speed Automatic Select Shift,34,2010
23,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,32,190,False,2011 Honda Accord EX Coup,240,Honda,2011 Honda Accord Coup,5,162,5 Speed Manual,57,2011
22,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,33,190,False,2011 Honda Accord LX-S Coup AT,240,Honda,2011 Honda Accord Coup,5,162,5 Speed Automatic,57,2011
17,Manual transmission,Front-wheel drive,Honda 3.5L 6 Cylinder 271hp 251 ft-lbs,Gasoline,152,26,271,False,2011 Honda Accord EX-L V-6 Coup,240,Honda,2011 Honda Accord Coup,6,251,6 Speed Manual,57,2011
23,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,32,190,False,2011 Honda Accord LX-S Coup,240,Honda,2011 Honda Accord Coup,5,162,5 Speed Manual,57,2011
19,Automatic transmission,Front-wheel drive,Honda 3.5L 6 Cylinder 271hp 251 ft-lbs,Gasoline,152,29,271,False,2011 Honda Accord EX-L V-6 Coup AT,240,Honda,2011 Honda Accord Coup,5,251,5 Speed Automatic,57,2011
22,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,33,190,False,2011 Honda Accord EX Coup AT,240,Honda,2011 Honda Accord Coup,5,162,5 Speed Automatic,57,2011
22,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,33,190,False,2011 Honda Accord EX-L Coup,240,Honda,2011 Honda Accord Coup,5,162,5 Speed Automatic,57,2011
29,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,38,120,False,2012 Ford Fiesta SE Hatchback,226,Ford,2012 Ford Fiesta Hatchback,5,112,5 Speed Manual,186,2012
29,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,38,120,False,2012 Ford Fiesta SES Hatchback,226,Ford,2012 Ford Fiesta Hatchback,5,112,5 Speed Manual,186,2012
28,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,37,120,False,2011 Ford Fiesta Hatchback SE,226,Ford,2011 Ford Fiesta Hatchback,5,112,5 Speed Manual,160,2011
28,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,37,120,False,2011 Ford Fiesta Hatchback SES,226,Ford,2011 Ford Fiesta Hatchback,5,112,5 Speed Manual,160,2011
22,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 177 hp 161 ft-lbs,Gasoline,58,31,177,False,2010 Honda Accord LX Sedan,66,Honda,2010 Honda Accord Sedan,5,161,5 Speed Manual,54,2010
21,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 177 hp 161 ft-lbs,Gasoline,195,31,177,False,2010 Honda Accord LX Sedan AT,66,Honda,2010 Honda Accord Sedan,5,161,5 Speed Automatic,54,2010
22,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 177 hp 161 ft-lbs,Gasoline,195,31,177,False,2010 Honda Accord LX-P Sedan,66,Honda,2010 Honda Accord Sedan,5,161,5 Speed Manual,54,2010
21,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 177 hp 161 ft-lbs,Gasoline,195,31,177,False,2010 Honda Accord LX-P Sedan AT,66,Honda,2010 Honda Accord Sedan,5,161,5 Speed Automatic,54,2010
22,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,195,31,190,False,2010 Honda Accord EX Sedan,66,Honda,2010 Honda Accord Sedan,5,162,5 Speed Manual,54,2010
21,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,195,31,190,False,2010 Honda Accord EX Sedan AT,66,Honda,2010 Honda Accord Sedan,5,162,5 Speed Automatic,54,2010
22,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,195,31,190,False,2010 Honda Accord EX-L Sedan,66,Honda,2010 Honda Accord Sedan,5,162,5 Speed Manual,54,2010
21,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,195,31,190,False,2010 Honda Accord EX-L Sedan AT,66,Honda,2010 Honda Accord Sedan,5,162,5 Speed Automatic,54,2010
19,Automatic transmission,Front-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,Gasoline,195,29,271,False,2010 Honda Accord EX V-6 Sedan,71,Honda,2010 Honda Accord Sedan,5,254,5 Speed Automatic,54,2010
20,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,206,29,268,False,2011 Toyota Avalon,155,Toyota,2011 Toyota Avalon,6,248,6 Speed Automatic Select Shift,57,2011
20,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,206,29,268,False,2011 Toyota Avalon Limited,155,Toyota,2011 Toyota Avalon,6,248,6 Speed Automatic Select Shift,57,2011
18,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,332,False,2009 Nissan 370Z Coupe AT,150,Nissan,2009 Nissan 370Z Coupe,7,270,7 Speed Automatic,57,2009
18,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,332,False,2009 Nissan 370Z Touring Coupe AT,150,Nissan,2009 Nissan 370Z Coupe,7,270,7 Speed Automatic Select Shift,57,2009
18,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,332,False,2009 Nissan 370Z Touring Coupe,150,Nissan,2009 Nissan 370Z Coupe,6,270,6 Speed Manual,57,2009
18,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,332,False,2009 Nissan 370Z Coupe,150,Nissan,2009 Nissan 370Z Coupe,6,270,6 Speed Manual,57,2009
19,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,205,28,268,False,2010 Toyota Avalon XL,155,Toyota,2010 Toyota Avalon,6,248,6 Speed Automatic Select Shift,57,2010
19,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,206,28,268,False,2010 Toyota Avalon XLS,155,Toyota,2010 Toyota Avalon,6,248,6 Speed Automatic Select Shift,57,2010
19,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,206,28,268,False,2010 Toyota Avalon Limited,155,Toyota,2010 Toyota Avalon,6,248,6 Speed Automatic Select Shift,57,2010
22,Manual transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,33,169,False,2011 Toyota Camry,198,Toyota,2011 Toyota Camry,6,167,6 Speed Manual,29,2011
22,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,32,169,False,2011 Toyota Camry AT,198,Toyota,2011 Toyota Camry,6,167,6 Speed Automatic Select Shift,29,2011
22,Manual transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,33,169,False,2011 Toyota Camry LE,198,Toyota,2011 Toyota Camry,6,167,6 Speed Manual,29,2011
22,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,32,169,False,2011 Toyota Camry LE AT,198,Toyota,2011 Toyota Camry,6,167,6 Speed Automatic Select Shift,29,2011
20,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,191,29,268,False,2011 Toyota Camry LE V6,198,Toyota,2011 Toyota Camry,6,248,6 Speed Automatic Select Shift,29,2011
22,Manual transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 171 ft-lbs,Gasoline,186,33,179,False,2011 Toyota Camry SE,198,Toyota,2011 Toyota Camry,6,171,6 Speed Manual,29,2011
22,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 171 ft-lbs,Gasoline,186,32,179,False,2011 Toyota Camry SE AT,198,Toyota,2011 Toyota Camry,6,171,6 Speed Automatic Select Shift,29,2011
20,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,186,29,268,False,2011 Toyota Camry SE V6,198,Toyota,2011 Toyota Camry,6,248,6 Speed Automatic Select Shift,29,2011
22,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,32,169,False,2011 Toyota Camry XLE,198,Toyota,2011 Toyota Camry,6,167,6 Speed Automatic Select Shift,29,2011
20,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,191,29,268,False,2011 Toyota Camry XLE V6,198,Toyota,2011 Toyota Camry,6,248,6 Speed Automatic Select Shift,29,2011
26,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 160 hp 146 ft-lbs,Gasoline,185,36,160,False,2012 Ford Focus S Sedan,181,Ford,2012 Ford Focus Sedan,5,146,5 Speed Manual,31,2012
26,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 160 hp 146 ft-lbs,Gasoline,185,36,160,False,2012 Ford Focus SE Sedan,181,Ford,2012 Ford Focus Sedan,5,146,5 Speed Manual,31,2012
25,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,140,False,2011 Ford Focus Sedan S,93,Ford,2011 Ford Focus Sedan,5,136,5 Speed Manual,186,2011
25,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,140,False,2011 Ford Focus Sedan S AT,93,Ford,2011 Ford Focus Sedan,4,136,4 Speed Automatic,186,2011
25,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,140,False,2011 Ford Focus Sedan SE,93,Ford,2011 Ford Focus Sedan,5,136,5 Speed Manual,186,2011
25,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,140,False,2011 Ford Focus Sedan SE AT,93,Ford,2011 Ford Focus Sedan,4,136,4 Speed Automatic,186,2011
25,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,140,False,2011 Ford Focus Sedan SES,93,Ford,2011 Ford Focus Sedan,5,136,5 Speed Manual,186,2011
25,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,140,False,2011 Ford Focus Sedan SES AT,93,Ford,2011 Ford Focus Sedan,4,136,4 Speed Automatic,186,2011
25,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,140,False,2011 Ford Focus Sedan SEL,93,Ford,2011 Ford Focus Sedan,4,136,4 Speed Automatic,186,2011
24,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,140,False,2010 Ford Focus Sedan S,93,Ford,2010 Ford Focus Sedan,5,136,5 Speed Manual,186,2010
24,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,140,False,2010 Ford Focus Sedan S AT,93,Ford,2010 Ford Focus Sedan,4,136,4 Speed Automatic,186,2010
24,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,140,False,2010 Ford Focus Sedan SE,93,Ford,2010 Ford Focus Sedan,5,136,5 Speed Manual,186,2010
24,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,140,False,2010 Ford Focus Sedan SE AT,93,Ford,2010 Ford Focus Sedan,4,136,4 Speed Automatic,186,2010
24,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,140,False,2010 Ford Focus Sedan SES,93,Ford,2010 Ford Focus Sedan,5,136,5 Speed Manual,186,2010
24,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,140,False,2010 Ford Focus Sedan SES AT,93,Ford,2010 Ford Focus Sedan,4,136,4 Speed Automatic,186,2010
24,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,140,False,2010 Ford Focus Sedan SEL,93,Ford,2010 Ford Focus Sedan,5,136,5 Speed Manual,186,2010
24,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,140,False,2010 Ford Focus Sedan SEL AT,93,Ford,2010 Ford Focus Sedan,4,136,4 Speed Automatic,186,2010
23,Manual transmission,Front-wheel drive,Nissan 2.5L 4 cylinder 175 hp 180 ft-lbs,Gasoline,139,31,175,False,2011 Nissan Altima Coupe 2.5 S,242,Nissan,2011 Nissan Altima Coupe,6,180,6 Speed Manual,3,2011
18,Manual transmission,Front-wheel drive,Nissan 3.5L 6 cylinder 270hp 258 ft-lbs,Gasoline,139,27,270,False,2011 Nissan Altima Coupe 3.5 SR,242,Nissan,2011 Nissan Altima Coupe,6,258,6 Speed Manual,3,2011
18,Automatic transmission,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,Gasoline,213,26,300,False,2012 Volvo S80 T6 AWD,243,Volvo,2012 Volvo S80,6,325,6 Speed Automatic Select Shift,69,2012
20,Automatic transmission,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,Gasoline,213,29,240,False,2012 Volvo S80 3.2,243,Volvo,2012 Volvo S80,6,236,6 Speed Automatic Select Shift,69,2012
17,Automatic transmission,All-wheel drive,Volvo 3.0 L 6 Cylinder 325 HP 354 ft-lbs Turbo,Gasoline,175,23,325,False,2012 Volvo XC60 T6 AWD R-Design,19,Volvo,2012 Volvo XC60,6,354,6 Speed Automatic Select Shift,97,2012
19,Automatic transmission,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,Gasoline,175,25,240,False,2012 Volvo XC60 3.2,19,Volvo,2012 Volvo XC60,6,236,6 Speed Automatic Select Shift,97,2012
17,Automatic transmission,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,Gasoline,175,23,300,False,2012 Volvo XC60 T6 AWD,19,Volvo,2012 Volvo XC60,6,325,6 Speed Automatic Select Shift,97,2012
17,Automatic transmission,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,Gasoline,66,23,300,False,2012 Volvo XC70 T6 AWD,230,Volvo,2012 Volvo XC70,6,325,6 Speed Automatic Select Shift,69,2012
19,Automatic transmission,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,Gasoline,66,25,240,False,2012 Volvo XC70 3.2,230,Volvo,2012 Volvo XC70,6,236,6 Speed Automatic Select Shift,69,2012
16,Automatic transmission,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,Gasoline,247,23,240,False,2012 Volvo XC90 3.2,200,Volvo,2012 Volvo XC90,6,236,6 Speed Automatic Select Shift,105,2012
16,Automatic transmission,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,Gasoline,247,23,240,False,2012 Volvo XC90 3.2 R-Design,200,Volvo,2012 Volvo XC90,6,236,6 Speed Automatic Select Shift,105,2012
23,Manual transmission,Front-wheel drive,Nissan 2.5L 4 cylinder 175 hp 180 ft-lbs,Gasoline,139,32,175,False,2010 Nissan Altima Coupe 2.5 S,242,Nissan,2010 Nissan Altima Coupe,6,180,6 Speed Manual,3,2010
18,Manual transmission,Front-wheel drive,Nissan 3.5L 6 cylinder 270hp 258 ft-lbs,Gasoline,139,27,270,False,2010 Nissan Altima Coupe 3.5 SR,242,Nissan,2010 Nissan Altima Coupe,6,258,6 Speed Manual,3,2010
22,Manual transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,33,169,False,2010 Toyota Camry,197,Toyota,2010 Toyota Camry,6,167,6 Speed Manual,29,2010
22,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,32,169,False,2010 Toyota Camry  AT,198,Toyota,2010 Toyota Camry,6,167,6 Speed Automatic Select Shift,29,2010
22,Manual transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,33,169,False,2010 Toyota Camry LE,198,Toyota,2010 Toyota Camry,6,167,6 Speed Manual,29,2010
22,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,32,169,False,2010 Toyota Camry LE AT,198,Toyota,2010 Toyota Camry,6,167,6 Speed Automatic Select Shift,29,2010
